case_id,fraud_class,is_fraud,transaction_amount,transaction_hour,account_age_days,transactions_last_24h,transactions_last_7d,transactions_last_1h,average_transaction_amount,amount_deviation_ratio,beneficiary_age_days,beneficiary_transaction_count,failed_otp_attempts,failed_login_attempts,device_age_days,geo_distance_from_usual_location_km,previous_fraud_reports,previous_chargebacks,account_risk_score,device_risk_score,ip_risk_score,velocity_score,beneficiary_risk_score,new_device,new_beneficiary,unusual_location,otp_requested,otp_shared,kyc_recently_changed,password_recently_changed,multiple_failed_logins,suspicious_link_clicked,remote_access_detected,transaction_channel,device_type,authentication_method,beneficiary_type,payment_method,geographic_region,account_type,incident_narrative,split
BENCH_01194,LEGITIMATE,False,672.54,16,693,2,19,2,569.57,1.18,144,7,1,0,943,0.7,0,0,0.04,0.05,0.02,0.22,0.12,False,False,False,True,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,SMS_OTP,INDIVIDUAL_P2P,IMPS,NORTH_INDIA,CURRENT,Transferred funds to a family member for festive shopping expenses through standard UPI app interface.,train
BENCH_01293,LEGITIMATE,False,7856.68,12,993,7,26,1,7420.58,1.06,578,13,0,0,856,12.4,0,0,0.12,0.03,0.12,0.26,0.11,False,False,False,True,False,False,False,False,False,False,NET_BANKING,WINDOWS_DESKTOP,BIOMETRIC_FINGERPRINT,INDIVIDUAL_P2P,DEBIT_CARD,NORTH_INDIA,DIGITAL_WALLET,Tried paying for flight ticket booking during promotion. Amount debited but airline PNR not generated yet.,train
BENCH_02966,WRONG_TRANSFER,False,7936.76,19,882,4,18,1,7581.27,1.05,0,1,0,0,746,4.2,0,0,0.19,0.17,0.1,0.2,0.09,False,True,False,True,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,WEST_INDIA,SAVINGS,Transferred tuition fee to another student's virtual payment address due to typo in student ID roll number.,train
BENCH_01259,LEGITIMATE,False,38545.86,23,310,2,15,2,30432.07,1.27,591,32,0,0,296,7.3,0,0,0.15,0.02,0.18,0.06,0.14,False,False,False,True,False,False,False,False,False,False,NET_BANKING,ANDROID_MOBILE,MPIN,MERCHANT_P2M,IMPS,INTERNATIONAL_IP,CURRENT,Tried paying for flight ticket booking during promotion. Amount debited but airline PNR not generated yet.,train
BENCH_02311,IMPERSONATION,True,64357.69,10,1324,4,8,2,13835.14,4.65,2,0,0,0,731,8.1,0,0,0.41,0.37,0.57,0.61,0.94,False,True,False,True,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,IMPS,CENTRAL_INDIA,SAVINGS,Caller claiming to be senior officer from telecom regulatory authority stated my phone number is linked to illegal advertising.,train
BENCH_01179,LEGITIMATE,False,544.92,8,726,7,35,0,419.58,1.3,46,34,1,1,242,10.6,0,0,0.11,0.03,0.03,0.12,0.07,False,False,False,True,False,False,False,False,False,False,UPI_APP,TABLET,BIOMETRIC_FINGERPRINT,UTILITY_BILLER,UPI_INTENT,NORTH_INDIA,SALARY,Tried paying for flight ticket booking during promotion. Amount debited but airline PNR not generated yet.,train
BENCH_01510,UPI_FRAUD,True,5767.26,9,966,2,11,1,3426.64,1.68,14,0,0,0,73,5.5,0,0,0.23,0.16,0.39,0.64,0.98,False,True,False,False,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,NORTH_INDIA,SALARY,Received a request claiming to be from a prospective buyer on an online marketplace asking me to approve a collect request to receive advance payment.,train
BENCH_01581,UPI_FRAUD,True,24477.41,21,1004,5,10,4,6674.73,3.67,13,1,0,0,169,7.9,0,0,0.24,0.3,0.22,0.58,0.77,False,True,False,True,False,False,False,False,True,False,UPI_APP,MAC_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,NORTH_INDIA,SALARY,"Scanned a QR code received over chat believing it was to receive cash prize reward, but ₹24,477.41 was deducted instantly.",train
BENCH_01548,UPI_FRAUD,True,37891.06,16,676,3,21,3,15371.47,2.47,2,1,0,0,290,8.4,0,0,0.39,0.3,0.46,0.59,0.83,False,True,False,True,False,False,False,False,True,False,UPI_APP,ANDROID_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,NORTH_INDIA,SALARY,A buyer on classifieds app insisted on paying via dynamic QR code and instructed me to enter my UPI MPIN to claim funds.,train
BENCH_02847,WRONG_TRANSFER,False,2296.34,16,1649,4,15,2,2199.91,1.04,0,1,0,0,207,9.5,0,0,0.21,0.08,0.05,0.28,0.24,False,True,False,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,BIOMETRIC_FINGERPRINT,INDIVIDUAL_P2P,UPI_INTENT,CENTRAL_INDIA,SAVINGS,Accidentally selected the wrong saved beneficiary with a similar name from my banking contact list.,train
BENCH_01615,UPI_FRAUD,True,3143.83,13,1383,4,17,2,687.13,4.58,14,0,0,0,593,21.6,0,0,0.48,0.14,0.43,0.62,0.72,False,True,False,True,False,False,False,False,True,False,UPI_APP,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,EAST_INDIA,DIGITAL_WALLET,Someone posing as a restaurant refund agent sent a collect link on my messaging app saying money will be returned.,train
BENCH_02614,INVESTMENT_FRAUD,True,60317.21,14,2148,4,24,2,17859.77,3.38,9,2,0,0,419,34.8,0,0,0.71,0.25,0.45,0.8,0.75,False,True,False,True,False,False,False,False,False,False,NET_BANKING,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,EAST_INDIA,SALARY,Joined forex trading pool after viewing profit screenshots. Platform showed huge balance but blocked withdrawals demanding tax fees.,train
BENCH_01648,UPI_FRAUD,True,46296.27,10,280,2,11,3,21258.24,2.18,2,0,0,0,631,8.8,1,0,0.21,0.17,0.42,0.51,0.94,False,True,False,False,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,EAST_INDIA,SALARY,"Scanned a QR code received over chat believing it was to receive cash prize reward, but ₹46,296.27 was deducted instantly.",train
BENCH_01142,LEGITIMATE,False,6556.42,10,1801,1,6,2,8211.26,0.8,737,33,0,0,243,3.8,0,0,0.16,0.02,0.07,0.09,0.09,False,False,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,MERCHANT_P2M,IMPS,INTERNATIONAL_IP,CURRENT,Transferred funds to a family member for festive shopping expenses through standard UPI app interface.,train
BENCH_01080,LEGITIMATE,False,20051.32,16,1365,2,10,1,22074.8,0.91,90,20,0,0,331,3.8,0,0,0.11,0.09,0.06,0.15,0.07,False,False,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,MPIN,UTILITY_BILLER,NEFT,EAST_INDIA,SALARY,Transferred funds to a family member for festive shopping expenses through standard UPI app interface.,train
BENCH_01976,PHISHING,True,16433.48,13,1793,7,14,3,4823.82,3.41,5,0,2,1,21,150.1,1,0,0.66,0.87,0.94,0.68,0.87,False,True,True,True,True,False,False,False,True,True,PAYMENT_GATEWAY,TABLET,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,IMPS,EAST_INDIA,CURRENT,Received an alert about suspicious login attempt on net banking with a link to verify identity; entered card numbers and pin.,train
BENCH_01902,PHISHING,True,7966.17,21,1062,5,22,4,1635.49,4.87,0,0,3,2,56,161.2,0,0,0.76,0.58,0.94,0.8,0.99,False,True,False,True,True,True,False,True,True,True,PAYMENT_GATEWAY,TABLET,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,NEFT,INTERNATIONAL_IP,CURRENT,Received an alert about suspicious login attempt on net banking with a link to verify identity; entered card numbers and pin.,train
BENCH_02150,IMPERSONATION,True,40160.5,12,1000,5,11,1,4343.73,9.25,3,0,0,0,782,5.6,0,0,0.54,0.16,0.44,0.6,0.72,False,True,False,True,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,CENTRAL_INDIA,SALARY,Person claiming to be bank fraud prevention executive called saying unauthorized debit occurred and asked to confirm security code.,train
BENCH_02251,IMPERSONATION,True,285070.35,12,1889,3,13,2,74070.75,3.85,2,0,0,0,188,5.6,0,0,0.06,0.12,0.11,0.06,0.17,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,MERCHANT_P2M,IMPS,EAST_INDIA,DIGITAL_WALLET,Sent usual monthly maintenance fund through regular banking application.,train
BENCH_02187,IMPERSONATION,True,11897.45,10,1812,4,14,1,2148.22,5.54,3,0,0,0,227,3.6,0,0,0.74,0.29,0.52,0.71,0.83,False,True,False,True,False,False,False,False,False,True,NET_BANKING,ANDROID_MOBILE,BIOMETRIC_FINGERPRINT,UNKNOWN_THIRD_PARTY,NEFT,INTERNATIONAL_IP,SAVINGS,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_02153,IMPERSONATION,True,150244.01,17,2621,5,15,2,28114.57,5.34,1,0,0,0,273,4.5,0,0,0.58,0.3,0.21,0.72,0.84,False,True,False,True,False,False,False,False,False,False,NET_BANKING,ANDROID_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,NEFT,SOUTH_INDIA,SALARY,Caller claiming to be senior officer from telecom regulatory authority stated my phone number is linked to illegal advertising.,train
BENCH_01907,PHISHING,True,43613.08,12,1165,3,23,2,17019.36,2.56,4,0,1,1,53,440.2,0,0,0.76,0.6,0.87,0.62,0.92,True,True,True,True,True,True,True,False,True,False,PAYMENT_GATEWAY,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,SOUTH_INDIA,DIGITAL_WALLET,"Got an urgent text message indicating reward points worth ₹43,613.08 were expiring today and prompted to claim through secure portal.",train
BENCH_02913,WRONG_TRANSFER,False,3662.33,16,1731,2,19,2,4360.31,0.84,222,1,0,0,442,4.2,0,0,0.17,0.16,0.05,0.19,0.17,False,False,False,True,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,WEST_INDIA,SALARY,Sent funds to previous landlord's old UPI ID instead of current landlord by mistake from transaction history.,train
BENCH_02718,ACCOUNT_TAKEOVER,True,94952.92,22,706,14,34,4,19652.51,4.83,0,0,3,6,1,373.2,0,0,0.9,0.86,0.92,0.84,0.85,True,True,True,True,False,False,True,True,True,True,MOBILE_BANKING,IOS_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,INTERNATIONAL_IP,CURRENT,Email account was compromised and password reset emails for banking apps were triggered during midnight hours.,train
BENCH_02668,ACCOUNT_TAKEOVER,True,151080.89,22,1456,20,32,4,19615.8,7.7,0,0,4,2,1,506.4,1,0,0.94,0.77,0.88,0.95,0.96,True,True,True,True,False,False,True,True,False,True,NET_BANKING,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,WEST_INDIA,SAVINGS,Installed a screen sharing remote support app recommended by someone claiming to fix device performance issues.,train
BENCH_02102,IMPERSONATION,True,75709.22,10,2330,4,17,3,12358.05,6.13,0,0,0,0,1013,20.3,0,0,0.76,0.21,0.31,0.75,0.82,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,TABLET,SMS_OTP,NEW_UNVERIFIED_VPA,IMPS,WEST_INDIA,SAVINGS,Person claiming to be bank fraud prevention executive called saying unauthorized debit occurred and asked to confirm security code.,train
BENCH_02469,INVESTMENT_FRAUD,True,254104.9,19,1752,6,22,3,46795.59,5.43,11,3,0,0,855,8.2,0,0,0.55,0.3,0.38,0.76,0.67,False,True,False,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_INTENT,WEST_INDIA,SALARY,Friend recommended high return automated trading bot requiring deposits into escrow UPI handle.,train
BENCH_01342,LEGITIMATE,False,1595.49,16,2323,6,26,2,1881.91,0.85,287,33,0,0,337,2.5,0,0,0.67,0.61,0.01,0.74,0.82,True,False,True,True,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_COLLECT,INTERNATIONAL_IP,SAVINGS,"Urgent payment sent to a new local vendor while traveling out of state, but transaction failed.",train
BENCH_01004,LEGITIMATE,False,3931.9,17,636,3,21,0,3560.14,1.1,769,19,0,0,1099,13.7,0,0,0.73,0.78,0.1,0.67,0.87,True,False,True,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_COLLECT,CENTRAL_INDIA,SAVINGS,"Urgent payment sent to a new local vendor while traveling out of state, but transaction failed.",train
BENCH_01300,LEGITIMATE,False,1409.49,18,650,1,15,0,1873.21,0.75,255,8,0,0,608,4.2,0,0,0.1,0.12,0.08,0.29,0.14,False,True,False,True,False,False,False,False,False,False,NET_BANKING,TABLET,BIOMETRIC_FINGERPRINT,INDIVIDUAL_P2P,NEFT,CENTRAL_INDIA,SALARY,Purchased an electronic gadget from an e-commerce festival sale. Payment deducted twice from savings account.,train
BENCH_02377,INVESTMENT_FRAUD,True,616661.89,23,1344,3,19,1,125653.62,4.91,12,3,0,0,118,4.0,0,0,0.48,0.37,0.38,0.72,0.74,False,False,False,True,False,False,False,False,True,False,NET_BANKING,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,WEST_INDIA,SAVINGS,Saw social media influencer advertisement about high-yield pre-IPO stock allotment group. Transferred initial margin money.,train
BENCH_02896,WRONG_TRANSFER,False,4302.35,22,1806,5,8,1,5084.43,0.85,218,0,0,0,433,2.8,0,0,0.12,0.03,0.07,0.26,0.24,False,True,False,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,NORTH_INDIA,SALARY,Entered wrong bank IFSC code and account number while doing an IMPS transfer for medical equipment.,train
BENCH_01074,LEGITIMATE,False,38930.57,9,1855,3,27,1,45590.98,0.85,277,19,0,0,832,1.2,0,0,0.68,0.64,0.1,0.73,0.76,True,False,True,True,False,False,False,False,False,False,POS,MAC_DESKTOP,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_COLLECT,SOUTH_INDIA,DIGITAL_WALLET,Transferred money urgently to an unlisted contact during an emergency trip.,train
BENCH_01060,LEGITIMATE,False,11482.48,16,971,7,37,1,9448.32,1.22,557,23,1,0,438,14.7,0,0,0.61,0.69,0.07,0.71,0.74,True,False,True,True,False,False,False,False,False,False,NET_BANKING,WINDOWS_DESKTOP,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_COLLECT,INTERNATIONAL_IP,SAVINGS,Transferred money urgently to an unlisted contact during an emergency trip.,train
BENCH_02382,INVESTMENT_FRAUD,True,76246.33,19,404,3,18,1,35339.77,2.16,11,1,0,0,909,1.6,0,0,0.52,0.19,0.26,0.67,0.68,False,True,False,True,False,False,False,False,False,False,NET_BANKING,TABLET,SMS_OTP,NEW_UNVERIFIED_VPA,NEFT,EAST_INDIA,DIGITAL_WALLET,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_01926,PHISHING,True,60854.93,9,925,12,23,4,21861.88,2.78,2,0,4,2,26,109.7,0,0,0.78,0.64,0.6,0.88,0.89,False,True,True,True,True,True,True,True,True,False,NET_BANKING,ANDROID_MOBILE,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,INTERNATIONAL_IP,DIGITAL_WALLET,Clicked on a sponsored search ad claiming to be customer service portal for credit card point redemption.,train
BENCH_01435,UPI_FRAUD,True,43359.78,14,1499,10,34,2,18897.25,2.29,7,1,0,0,123,21.1,0,0,0.42,0.33,0.46,0.56,0.76,False,True,False,False,False,False,False,False,True,False,UPI_APP,WINDOWS_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,UPI_COLLECT,WEST_INDIA,SALARY,Got an urgent call from someone claiming payment failed for a courier package; was told to approve ₹5 token collect request which took full balance.,train
BENCH_01879,PHISHING,True,61472.99,20,1714,5,22,5,23972.98,2.56,4,0,1,1,52,74.3,1,0,0.85,0.81,0.63,0.63,0.87,True,True,False,True,True,True,False,False,True,True,UPI_APP,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,EAST_INDIA,SALARY,"Got an urgent text message indicating reward points worth ₹61,472.99 were expiring today and prompted to claim through secure portal.",train
BENCH_02654,ACCOUNT_TAKEOVER,True,181443.5,0,1455,10,33,8,40750.42,4.45,0,0,4,3,1,182.3,0,0,0.84,0.8,0.97,0.9,0.94,True,True,True,True,True,True,True,True,True,False,MOBILE_BANKING,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,INTERNATIONAL_IP,SALARY,Received repeated OTP requests while asleep; woke up to find net banking password reset and beneficiary added without consent.,train
BENCH_01173,LEGITIMATE,False,17948.3,19,2068,4,31,2,22277.53,0.81,632,15,0,0,428,4.8,0,0,0.73,0.65,0.07,0.73,0.82,True,True,True,True,False,False,False,False,False,False,UPI_APP,ANDROID_MOBILE,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,UPI_COLLECT,NORTH_INDIA,CURRENT,"Urgent payment sent to a new local vendor while traveling out of state, but transaction failed.",train
BENCH_02595,INVESTMENT_FRAUD,True,21028.02,12,1107,5,16,2,8173.24,2.57,8,1,0,0,230,17.7,0,0,0.59,0.42,0.4,0.63,0.67,False,True,False,True,False,False,False,False,True,False,UPI_APP,TABLET,SMS_OTP,NEW_UNVERIFIED_VPA,IMPS,EAST_INDIA,CURRENT,Promised daily guaranteed 5% return on custom trading terminal app provided via direct APK file download.,train
BENCH_02839,ACCOUNT_TAKEOVER,True,583483.87,22,1673,18,34,7,135350.35,4.31,0,0,2,5,3,340.1,0,0,0.71,0.8,0.94,0.83,0.98,True,True,True,True,True,False,True,True,False,False,NET_BANKING,IOS_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,EAST_INDIA,SAVINGS,Suddenly lost cellular mobile network connectivity; discovered later an unauthorized duplicate e-SIM swap had been executed.,train
BENCH_02924,WRONG_TRANSFER,False,12907.68,14,1749,5,19,2,10047.15,1.28,287,0,0,0,514,2.2,0,0,0.16,0.07,0.03,0.27,0.27,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,IMPS,NORTH_INDIA,CURRENT,Sent funds to previous landlord's old UPI ID instead of current landlord by mistake from transaction history.,train
BENCH_01306,LEGITIMATE,False,32715.69,23,1463,5,31,1,40316.9,0.81,701,12,0,0,326,3.4,0,0,0.16,0.04,0.06,0.09,0.05,False,False,False,True,False,False,False,False,False,False,POS,ANDROID_MOBILE,SMS_OTP,INDIVIDUAL_P2P,IMPS,WEST_INDIA,SAVINGS,Purchased an electronic gadget from an e-commerce festival sale. Payment deducted twice from savings account.,train
BENCH_02000,PHISHING,True,185578.65,17,557,12,18,3,63226.23,2.94,4,0,4,3,59,281.1,0,0,0.56,0.56,0.81,0.72,0.89,False,True,True,True,True,True,True,True,True,False,UPI_APP,ANDROID_MOBILE,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,NEFT,INTERNATIONAL_IP,SAVINGS,"Got an urgent text message indicating reward points worth ₹185,578.65 were expiring today and prompted to claim through secure portal.",train
BENCH_01860,PHISHING,True,19915.11,19,1757,8,28,3,6775.99,2.94,1,0,4,1,46,106.5,1,0,0.77,0.78,0.69,0.66,0.86,True,True,False,True,True,True,False,False,True,False,NET_BANKING,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,WEST_INDIA,SAVINGS,Opened an email warning my tax refund was pending. Entered my net banking credentials and OTP on the portal.,train
BENCH_02186,IMPERSONATION,True,78874.2,19,501,6,18,3,19199.96,4.11,2,0,0,0,153,20.9,0,0,0.48,0.32,0.46,0.55,0.76,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,ANDROID_MOBILE,MPIN,NEW_UNVERIFIED_VPA,NEFT,CENTRAL_INDIA,SALARY,Caller stated they were from credit card department offering zero interest rate conversion; asked to verify identity details.,train
BENCH_02508,INVESTMENT_FRAUD,True,35416.66,17,1612,4,23,1,17600.48,2.01,4,1,0,0,858,24.6,0,0,0.35,0.28,0.61,0.75,0.83,False,True,False,True,False,False,False,False,True,False,NET_BANKING,WINDOWS_DESKTOP,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_INTENT,WEST_INDIA,SAVINGS,Promised daily guaranteed 5% return on custom trading terminal app provided via direct APK file download.,train
BENCH_02818,ACCOUNT_TAKEOVER,True,31329.13,23,2572,20,53,3,3327.13,9.42,0,0,6,2,3,195.4,1,0,0.78,0.83,0.83,0.86,0.89,True,True,True,True,False,True,True,True,False,True,NET_BANKING,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,EAST_INDIA,DIGITAL_WALLET,Found secondary authentication device added to my digital wallet without authorization after visiting unverified website.,train
BENCH_02238,IMPERSONATION,True,29638.75,13,392,5,16,2,4655.71,6.37,0,0,0,0,710,6.3,0,0,0.66,0.22,0.34,0.68,0.74,False,True,False,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,RTGS,WEST_INDIA,SAVINGS,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_01252,LEGITIMATE,False,2391.1,11,555,4,15,2,1964.46,1.22,110,30,0,0,464,3.7,0,0,0.13,0.05,0.14,0.07,0.15,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,IOS_MOBILE,MPIN,INDIVIDUAL_P2P,DEBIT_CARD,EAST_INDIA,SAVINGS,Scheduled bill payment for electricity and broadband utilities deducted successfully from salary account.,train
BENCH_02202,IMPERSONATION,True,510970.27,12,1300,3,7,2,81822.01,6.24,2,0,0,0,1015,1.8,0,0,0.69,0.36,0.58,0.72,0.8,False,True,False,True,True,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,BIOMETRIC_FINGERPRINT,UNKNOWN_THIRD_PARTY,NEFT,INTERNATIONAL_IP,CURRENT,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_01534,UPI_FRAUD,True,1874.18,15,671,10,32,2,880.26,2.13,5,1,0,0,392,4.1,0,0,0.42,0.15,0.39,0.66,0.96,False,True,False,False,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,CENTRAL_INDIA,DIGITAL_WALLET,"Scanned a QR code received over chat believing it was to receive cash prize reward, but ₹1,874.18 was deducted instantly.",train
BENCH_02155,IMPERSONATION,True,197776.39,17,2367,4,13,3,54347.99,3.64,1,0,0,0,750,21.6,0,0,0.65,0.29,0.27,0.59,0.84,False,True,False,True,False,False,False,False,True,False,MOBILE_BANKING,MAC_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,NEFT,WEST_INDIA,CURRENT,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_01285,LEGITIMATE,False,13334.66,21,770,7,18,0,17130.73,0.78,259,6,0,0,353,5.7,0,0,0.71,0.63,0.15,0.64,0.81,True,False,True,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,UPI_COLLECT,INTERNATIONAL_IP,SALARY,Transferred money urgently to an unlisted contact during an emergency trip.,train
BENCH_02551,INVESTMENT_FRAUD,True,232665.99,12,2059,2,17,2,54464.13,4.27,5,1,0,0,290,4.0,0,0,0.74,0.23,0.38,0.77,0.85,False,False,False,True,False,False,False,False,True,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,EAST_INDIA,SAVINGS,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_01821,PHISHING,True,13014.76,17,479,6,14,3,5018.88,2.59,2,0,2,2,24,349.9,0,0,0.56,0.61,0.69,0.89,0.88,True,True,False,True,True,True,False,True,True,False,UPI_APP,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,SOUTH_INDIA,CURRENT,SMS claiming my pan card was not linked with bank account provided a portal link where I submitted personal banking details.,train
